_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
0.000003086,0.008469852,0.006449840,0.378733784,0.043281510,0.025162794,0.000169950,0.000001445,0.000000255,0.114036120,0.076282203,0.054504048,0.050335050,0.238483444,0.017078679,0.018271819,0.197435603,0.171351671,0.182815626,0.380068243,0.324780017,0.006739056,0.004550630,0.000734828,0.005345262,0.198393151,0.000082118,0.012251028,0.008442768,0.013843532,0.000325511,0.000338809,0.010236408,0.001800887,0.023529574,0.020614846,0.029349836,0.135231137,0.001397204,0.000181269,0.004107972,0.007630972,0.002811240,0.038354471,0.111788079,0.252626479,0.004541181,0.034927987,0.037917241,0.070510231,0.000000672,0.000002339
0.000001661,0.005147073,0.003767794,0.499445766,0.042642295,0.024702484,0.000076087,0.000000986,0.000000160,0.090303689,0.073609337,0.066605292,0.062757842,0.237376764,0.016451238,0.018401030,0.192109823,0.146355510,0.156868964,0.342390269,0.340456694,0.008455387,0.004735351,0.000520577,0.003809229,0.164959490,0.000104662,0.011441782,0.006351723,0.014197677,0.000189168,0.000246908,0.009740432,0.001999361,0.019578304,0.014108703,0.023587584,0.192498401,0.001275690,0.000193987,0.004638628,0.010371083,0.002119798,0.033091843,0.014877802,0.047677293,0.001086315,0.015352556,0.008571737,0.015737591,0.000000548,0.000001420
0.000001707,0.005365288,0.004236275,0.490227848,0.046817433,0.024547674,0.000041620,0.000000873,0.000000126,0.100464903,0.071353182,0.044621464,0.042138927,0.188446701,0.020502815,0.025673127,0.152377024,0.205516130,0.221530870,0.357804537,0.355259627,0.007499173,0.004255864,0.000308223,0.002729592,0.117843300,0.000111962,0.013418616,0.003972175,0.009862957,0.000213945,0.000357357,0.008151855,0.002687035,0.010219560,0.006250834,0.013388501,0.183579922,0.002604777,0.000179173,0.007113793,0.009368950,0.003090644,0.037473440,0.003546276,0.015005265,0.000406126,0.016845150,0.002457196,0.004479604,0.000000496,0.000001113
0.000000965,0.007638606,0.005953267,0.403018564,0.041315351,0.023382323,0.000024793,0.000000539,0.000000078,0.092423648,0.078293897,0.038228501,0.039779942,0.185629368,0.020648204,0.024368264,0.154185906,0.225034386,0.240998119,0.423104614,0.382562339,0.007722969,0.003980600,0.000174725,0.003678224,0.095923856,0.000103138,0.012551796,0.001460829,0.015294746,0.000131868,0.000168154,0.008145303,0.001590937,0.008439044,0.004003342,0.006204629,0.170615762,0.007843015,0.000461896,0.010007367,0.016296666,0.003345361,0.021349816,0.000493525,0.002251468,0.000172249,0.003542300,0.000469903,0.001162303,0.000000374,0.000000625
0.000000644,0.006370992,0.006447134,0.379075915,0.069279872,0.029054854,0.000011699,0.000000342,0.000000048,0.068789221,0.085592642,0.023062782,0.026160743,0.180098742,0.021405734,0.025636232,0.156120762,0.311176896,0.322268128,0.371648818,0.357401162,0.009792000,0.004077348,0.000087244,0.002020650,0.030717727,0.000088910,0.008923617,0.000503342,0.016242985,0.000182036,0.000203073,0.005041361,0.001029865,0.002816092,0.001059526,0.003654182,0.191224039,0.026194138,0.001092729,0.010425843,0.011124200,0.004884873,0.011079461,0.000161686,0.000900195,0.000142208,0.003062434,0.000041093,0.000131241,0.000000395,0.000000322
0.000000927,0.009159645,0.006901429,0.363755465,0.058538973,0.034138843,0.000008180,0.000000429,0.000000054,0.071824417,0.062239837,0.020772280,0.023607876,0.124583289,0.029757528,0.036095437,0.117140286,0.332774252,0.339866459,0.466253042,0.370622605,0.009541470,0.005744312,0.000048379,0.001530422,0.025346452,0.000116355,0.009458333,0.000503167,0.009381620,0.000404863,0.000558552,0.003082810,0.001428961,0.001392920,0.000510272,0.002570349,0.138943106,0.060888551,0.000790188,0.022694530,0.012933366,0.015011751,0.011853887,0.000035135,0.000173697,0.000069534,0.003207289,0.000019199,0.000054401,0.000000372,0.000000375
0.000001177,0.009550410,0.007319323,0.404060185,0.041365638,0.028211731,0.000009185,0.000000486,0.000000080,0.089727633,0.069264337,0.022895399,0.024454504,0.181038320,0.019365001,0.026586059,0.159405500,0.320131063,0.333376288,0.466206312,0.405029804,0.007473991,0.004917260,0.000061896,0.002180842,0.025721811,0.000069328,0.010293304,0.001072852,0.007300307,0.000412673,0.000639842,0.003240640,0.002030511,0.001338477,0.000607620,0.004988571,0.136902079,0.035761263,0.000507094,0.021326661,0.011591101,0.013131351,0.013286753,0.000085991,0.000367706,0.000100135,0.004695485,0.000028909,0.000063529,0.000000389,0.000000505
0.000000973,0.011987907,0.008694299,0.355714619,0.043886080,0.029613975,0.000004833,0.000000316,0.000000066,0.094814211,0.085945077,0.021600109,0.024079528,0.176425770,0.019604634,0.026984738,0.161696166,0.322453886,0.331432313,0.458915144,0.421803117,0.006579652,0.004071922,0.000028556,0.002577621,0.014436355,0.000042964,0.007796267,0.001119044,0.008940923,0.000296626,0.000421508,0.001729868,0.002244931,0.000472821,0.000179108,0.005832464,0.148613542,0.057466142,0.000686073,0.032201909,0.012892764,0.041576404,0.009416396,0.000043432,0.000151797,0.000078570,0.002419254,0.000009262,0.000020447,0.000000306,0.000000306
0.000000892,0.008667602,0.008536973,0.336450249,0.059958350,0.030474167,0.000004904,0.000000281,0.000000074,0.068679683,0.052703936,0.025073659,0.025826855,0.155907214,0.024430111,0.026128879,0.148612440,0.310483217,0.316698045,0.443084657,0.357394278,0.010019803,0.006743609,0.000037366,0.001488942,0.008594630,0.000036121,0.005373208,0.001532309,0.007487105,0.000295049,0.000434686,0.001901192,0.002119715,0.000313341,0.000138043,0.006959496,0.121644601,0.049755689,0.000728202,0.014111888,0.005665966,0.028345978,0.008908579,0.000144817,0.000490864,0.000164713,0.004146655,0.000013459,0.000025946,0.000000389,0.000000315
0.000000908,0.010771990,0.010406699,0.361022204,0.049013052,0.025496062,0.000004270,0.000000389,0.000000067,0.080753714,0.052473985,0.024992835,0.027050681,0.138799772,0.026617346,0.030002406,0.135112032,0.307478815,0.312860698,0.477373421,0.346877307,0.009079728,0.006751630,0.000030825,0.001386359,0.010421600,0.000054892,0.005178876,0.000580557,0.007904629,0.000546818,0.000804494,0.002006363,0.001300488,0.000414088,0.000156476,0.002601533,0.106472790,0.097912595,0.001227347,0.021395069,0.007836376,0.036882292,0.011290246,0.000032240,0.000139755,0.000083300,0.004297553,0.000012865,0.000033895,0.000000445,0.000000350
0.000001034,0.017472846,0.014204480,0.248924121,0.043860447,0.029100262,0.000006420,0.000000384,0.000000070,0.072559729,0.049588408,0.026111402,0.030972788,0.106722139,0.033655465,0.042203464,0.101124585,0.286323309,0.287715077,0.482199162,0.285027564,0.010194235,0.006829686,0.000043247,0.001091014,0.011342899,0.000066028,0.005483451,0.000672782,0.005016533,0.000572491,0.000891612,0.003238833,0.001371200,0.000594267,0.000260288,0.002703401,0.072328508,0.098174073,0.000968917,0.014129552,0.005531871,0.016229870,0.013847601,0.000059645,0.000239959,0.000121056,0.005500779,0.000022855,0.000049817,0.000000573,0.000000434
0.000001212,0.008377993,0.005553926,0.417106688,0.062053494,0.041189551,0.000004895,0.000000449,0.000000080,0.079845369,0.060821347,0.026635742,0.031796299,0.183471128,0.020023450,0.024309834,0.168568894,0.284107268,0.283993274,0.445446432,0.276659280,0.008950237,0.006131615,0.000025168,0.001208897,0.015595393,0.000100702,0.008376769,0.000999783,0.005829495,0.000455736,0.000678621,0.001931905,0.001313047,0.000361531,0.000145965,0.003823441,0.077155210,0.086987272,0.001560026,0.034257852,0.012238617,0.057764608,0.017452398,0.000026064,0.000089233,0.000080680,0.002459835,0.000019162,0.000042696,0.000000417,0.000000317
0.000001071,0.009013449,0.007294362,0.401228458,0.052648947,0.032049205,0.000004345,0.000000415,0.000000082,0.081589885,0.061321702,0.027891563,0.031971432,0.150803983,0.025233833,0.028657204,0.141855165,0.284590989,0.287495613,0.418998510,0.289899737,0.008913140,0.006261488,0.000025026,0.001171424,0.012711385,0.000082586,0.006939423,0.001048952,0.004705919,0.000553289,0.000819898,0.001828367,0.001181546,0.000286937,0.000127502,0.003708625,0.058391493,0.101729907,0.001619014,0.030333120,0.010560122,0.057372663,0.015142535,0.000026982,0.000079893,0.000106453,0.002573738,0.000017942,0.000036642,0.000000439,0.000000301
