_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
0.000000333,0.000034400,0.000021846,0.912341893,0.855379999,0.727753401,0.000012478,0.000000774,0.000000257,0.068612412,0.032258440,0.374558806,0.375925779,0.008800121,0.343295902,0.327696979,0.011025440,0.025159687,0.021614153,0.227201477,0.213670075,0.018677207,0.029631019,0.000113863,0.002189274,0.002376372,0.000018769,0.000157389,0.001298042,0.000352833,0.005512585,0.007139344,0.005399545,0.011213119,0.001602830,0.001720523,0.002563685,0.001891346,0.300032765,0.000095103,0.002830723,0.000424111,0.020160593,0.074757464,0.000189860,0.000094696,0.002557524,0.003253876,0.019200029,0.017695844,0.000007454,0.000000380
0.000000537,0.000027894,0.000015896,0.939381301,0.873361647,0.743206143,0.000017892,0.000002234,0.000000387,0.078929424,0.026324769,0.369768709,0.380415857,0.007228091,0.381766707,0.361545563,0.009490342,0.024891354,0.024088530,0.217635006,0.185021073,0.016970038,0.039007209,0.000161761,0.002129646,0.006262895,0.000056177,0.000184812,0.000763232,0.000178225,0.031700406,0.043450460,0.010210448,0.008530623,0.003667909,0.004047729,0.001955013,0.001422348,0.246374309,0.000070853,0.003502055,0.000614362,0.018837942,0.148979872,0.000173320,0.000084016,0.004847450,0.006441669,0.039679367,0.035237413,0.000009849,0.000000840
0.000000623,0.000042992,0.000018487,0.920453846,0.832655251,0.700262070,0.000017819,0.000001557,0.000000316,0.094148837,0.035792392,0.401571274,0.415183127,0.006204596,0.357752740,0.336924314,0.013897149,0.021836868,0.018557074,0.248313800,0.187006041,0.015273387,0.022756962,0.000113514,0.001963853,0.006180084,0.000056772,0.000244504,0.001009089,0.000329270,0.010454303,0.014555681,0.006259750,0.007745306,0.002549549,0.002591931,0.002940923,0.002566423,0.227044508,0.000122662,0.006421156,0.000912431,0.037262127,0.136315763,0.000104576,0.000052468,0.001831034,0.003282346,0.026438259,0.023018669,0.000007164,0.000000714
0.000000317,0.000059962,0.000023095,0.931586206,0.805199385,0.682877600,0.000008572,0.000000854,0.000000222,0.091778740,0.032814305,0.436754018,0.455063850,0.008105023,0.311725825,0.307138979,0.018144073,0.019804612,0.016466321,0.229609713,0.141904518,0.016943600,0.029530747,0.000097582,0.001290993,0.001532683,0.000027756,0.000102917,0.000733933,0.000195825,0.006047012,0.007376244,0.009288675,0.004913734,0.001118987,0.001149706,0.001415687,0.000678603,0.588005900,0.000335078,0.001562030,0.000348686,0.020359509,0.097236775,0.000107070,0.000044876,0.002751142,0.002152086,0.023880102,0.023288829,0.000011793,0.000000412
0.000000198,0.000083036,0.000049423,0.883918285,0.800645471,0.644427061,0.000006533,0.000000561,0.000000170,0.085785039,0.038564611,0.452259749,0.459277630,0.007268339,0.339735419,0.336557776,0.013233321,0.017679458,0.015318901,0.213691920,0.152734667,0.018232815,0.025875011,0.000078555,0.001543592,0.001826422,0.000046164,0.000091475,0.000708462,0.000229849,0.001380692,0.001394875,0.018554986,0.005798092,0.001136063,0.001123829,0.000843075,0.000384324,0.794780493,0.000484761,0.001065654,0.000577486,0.010788983,0.077671684,0.000046187,0.000017383,0.001609782,0.000615722,0.014478268,0.014465815,0.000012383,0.000000277
0.000000183,0.000119448,0.000050534,0.863220990,0.787470341,0.660090685,0.000005067,0.000000306,0.000000126,0.103480868,0.053544816,0.446012348,0.458547413,0.004992277,0.411112845,0.409088284,0.011426518,0.018048612,0.015553093,0.197838828,0.182732627,0.014955907,0.018366640,0.000065785,0.001109042,0.000868501,0.000026741,0.000094573,0.000640337,0.000260347,0.001379055,0.001701324,0.005603699,0.022595696,0.000488406,0.000357323,0.000680869,0.000802407,0.697485924,0.000126442,0.000995012,0.000483559,0.014668761,0.050404616,0.000054230,0.000029504,0.001071905,0.001344432,0.006928194,0.006318141,0.000010208,0.000000220
0.000000151,0.000110984,0.000062926,0.840547740,0.782633662,0.633592367,0.000003929,0.000000291,0.000000121,0.104526788,0.048412375,0.454486579,0.467030227,0.007315420,0.373474151,0.381340444,0.010872164,0.018029103,0.016676983,0.221865833,0.198718458,0.015532720,0.023033435,0.000061194,0.001092942,0.000781854,0.000027817,0.000105781,0.000742864,0.000197697,0.000969260,0.001312693,0.007651549,0.034482840,0.000363844,0.000298017,0.000437919,0.000477536,0.840207160,0.000098827,0.000660855,0.000374583,0.011197804,0.040326145,0.000048914,0.000024478,0.000885361,0.001531305,0.005529584,0.004347551,0.000011143,0.000000190
0.000000118,0.000096418,0.000057362,0.885329068,0.804977000,0.633918881,0.000003396,0.000000409,0.000000134,0.097515158,0.050132666,0.487260878,0.502255559,0.007539791,0.362915754,0.377142251,0.011522984,0.014429525,0.015210099,0.179582149,0.240982756,0.015914768,0.028650884,0.000056110,0.002467087,0.000946922,0.000023852,0.000105173,0.000846307,0.000293518,0.000560485,0.000601247,0.015201700,0.021889107,0.000426146,0.000342386,0.000318988,0.000252298,0.952180088,0.000263778,0.000834536,0.000379934,0.011380187,0.040746227,0.000023888,0.000008828,0.000864669,0.000458174,0.003856389,0.003081152,0.000011216,0.000000159
0.000000145,0.000351757,0.000134634,0.695539474,0.634007931,0.503971815,0.000005560,0.000000358,0.000000149,0.108391583,0.044344503,0.505964518,0.527036488,0.012205148,0.266494364,0.283034444,0.015806660,0.013664506,0.011998078,0.282885790,0.213359788,0.013284683,0.022671029,0.000084142,0.005580997,0.003678808,0.000034584,0.000142430,0.001910900,0.000377596,0.000237571,0.000317135,0.034988318,0.056831922,0.001658627,0.001390818,0.000432925,0.000386245,0.872226715,0.000053163,0.001392136,0.001074905,0.004873327,0.034027938,0.000021423,0.000008108,0.000347943,0.000442295,0.004604053,0.002760548,0.000007999,0.000000261
0.000000287,0.000046761,0.000042139,0.849028707,0.776204467,0.547423124,0.000024194,0.000001670,0.000000384,0.095701106,0.041151263,0.582560241,0.598342657,0.019271012,0.238214746,0.239136577,0.012576182,0.007862559,0.008239311,0.185490325,0.216502592,0.012316682,0.020047929,0.000131688,0.014791465,0.122912988,0.000262685,0.001413021,0.001439801,0.001240086,0.000587499,0.000684204,0.027415412,0.017493986,0.014228531,0.011982638,0.001634638,0.002971427,0.239928037,0.000072942,0.014430271,0.014866547,0.005904696,0.052219644,0.000028376,0.000014500,0.000396551,0.000395741,0.005075068,0.005528400,0.000003126,0.000000627
